date,text
22/08/05,영업실적 투자지표 구분 매출액 yoy 단위 억원  억원  yoy 억원 EBITDA 억원 세전이익 순이익지배주주  억원 영업이익 영업이익률 EBITDA 순이익률 EPS계속사업 PER PBR EVEBITDA ROE 순차입금 부채비율    배 배 배  억원  2019  149 3815 181 5353 3820 3010 338 474 267 2151 811 89 455 115 1285 344 2020  639 7186 883 8924 6572 5178 389 483 284 3691 955 150 557 171 1004 465 2021  34 7569 53 9710 7513 5795 396 508 312 4122 480 71 278 160 5180 401 2022E  211 8137 75  8656 7068 352 450 307 5022 392 64 261 171 6671 405 2023E  169 9874 214   8502 365 451 315 6041 326 55 219 180  377 2024E  107  168   9879 385 463 331 7019 281 46 188 178  341 SK Company Analysis Analyst  이달미  talmiskscokr   셀트리온의 종합 ESG 평가 등급 변화 추이  Peer 그룹과의 ESG 평가 등급 비교 ESG  하이라이트 AAAABBBAAAAAABBBBBBCCC자료 지속가능발전소 SK 증권     지속가능발전소 Refinitiv Bloomberg 셀트리온 종합 등급   환경Environment   사회Social   지배구조Govermnance  비교업체 종합 등급 삼성바이오로직스 셀트리온헬스케어 SK 바이오사이언스 에스티팜 바이넥스 A 521 523 512    A BBB NA BBB BB   자료 지속가능발전소 Bloomberg Refinitiv SK 증권 C D C C    B D NA NA NA 252  85  368  518     277  225  NA NA NA SK 증권 리서치의 셀트리온 ESG 평가   셀트리온의 ESG 채권 발행 내역   발행일 세부 섹터 NA NA 발행규모 백만원 NA 표면금리  NA 지배구조 개선을 위해 3 합병을 발표하였다
22/08/05,아직 구체적인 시기는 나오지 않았으나 지배구조 개선을 위해 노력하고 있다
22-06-30, 8월 8일 기업 코멘트    셀트리온   기대  이상의  실적을  보여준  2분기   Buy유지 목표주가  현재 주가85  Analyst 김형수 knkhshanwhacom   RA 유영솔 youngsolyuhanwhacom   셀트리온의  2 분기  연결기준  잠정실적은  매출액  40  영업이익  20   성장해  당사  추정치   시장기대치를 상회했습니다
22-06-30,수익성 높은 신제품의 시장 영향력이 확대되고 있으며 하반기 신제품 추가 출시가 기대되는 시점입니다
22-06-30,기대 이상의 실적을 보여준 2분기   셀트리온의 연결 기준 2분기 실적은 매출액  원YoY 38 영업이익  원YoY 21으로 당사 추정치와  시장기대치를  상회했다
22-06-30,영업이익률은  33로  지난  분기  대비  7p  상승해  수익성을  개선했다
22-06-30,진단키트  매출이 전분기 대비 약  감소하였음에도 램시마IV와 TAKEDA인수 제품들의 매출 증가로 높은 성장을 시현했다
22-06-30,램시마IV와 케미칼은  원  원QoQ 37 63 YoY 146 38을 기록했다
22-06-30,금번 실적에서 특히 주목할 점은 수익성 개선이다
22-06-30,램시마 트룩시마의 역가 개선Titer Improvement  작업과 CMO에서 자체생산으로 비중을 확대해 구조적인 원가율 절감 가능성을 보여줬기 때문이다
22-06-30,하지만  램시마IV와  트룩시마의  TI  제품  전환으로  영업이익률을  개선시키고  있다
22-06-30,렉키로나 생산을 위해 CMO했던 기존제품들을 자체생산으로 전환하면서 추가적인 원가 개선이 이루어 졌다
22-06-30,동사는  5일  셀트리온USA  지분  100를  셀트리온헬스케어에  매각하는  공시거래대금    원  했다
22-06-30,셀트리온USA는  코로나  19  진단키트의  미정부  조달  판매  비중이  컸던  종속회사로  의약품  판매허가   유통망을  보유하고  있다
22-06-30,바이오시밀러 직판을 준비중인 셀트리온헬스케어의 빠른 진출이 가능한 거래로 판단된다
22-06-30,투자의견 BUY 유지 목표주가  상향   동사에 대한 투자의견 BUY를 유지하고 목표주가는 24만 원으로 상향한다
22-06-30,기존 제품들의 수익성 개선이 가능하고 후속  신제품들의  출시로  매출과  이익성장  모멘텀이  충분해  목표주가를  상향했다
22-06-30,2분기  실적으로  높아진    실적 전망치를 적용해 목표주가를 산출했다
22-06-30,IV에 비해 수익성이 좋은 램시마SC는 MS가 9까지 상승해 처방 레퍼런스를 확대 중이다
22-06-30,베그젤마아바스틴 BS는 6월 유럽 CHMP로부터 판매승인 권고를 획득했고 미국도 연내 출시가 예상된다
22/08/02, 셀트리온   셀트리온의  저성장기는  항상  매수기회 2Q22 Previw  1분기에 바닥 찍고  올라오는  그림   셀트리온은  2분기  매출액  yoy  210  영업이익  yoy  116  OPM 378을  기록할  전망이다
22/08/02,2분기  동사의  바이오시밀러  공급계약  금액이  으로  1분기대비  크게  증가하였고  유럽시장  약가   1분기  대비  하락하지  않은  것으로  추정된다
22/08/02,지난  1분기에는  진단키트매출을  제외하면  실질적으로  본업인  바이오의약품  매출  성장은  없었으며 영업이익률도 258로 18년 이후 최악이었다
22/08/02,2분기는 본업에서 바닥을 찍고 올라가는 그림이 기대된다
22/08/02,지난 5개 분기 저조한 실적은 기회 다시한번 기저효과가  기대된다
22/08/02,동사의  주가가  좋지  않았던   21년부터  성장성이  둔화되었고  지난  5개  분기  연속으로  실적이  좋지  않았기  때문이다
22/08/02,셀트리온의  타겟  시장은  수백조원에  달하는  항체  바이오의약품  시장  전체이다
22/08/02,장기  성장성은  당연하며  좋지  않은  실적 뒤에는  항상  기저효과로  인한  고성장을  기대할   있다
22/08/02,올해  2분기를   하반기에는  기저효과로  인한  호실적을  기대해볼만  하겠다
22/08/02,올해는  아바스틴시밀러  매출이  시작되었으며  램시마SC가  유럽에서  고성장하고 있어 본격적으로 실적에 기여할 전망이다
22/08/02,23년에는 램시마SC와 유플라이마의 미국시장 출시  스텔라라  바이오시밀러  출시가  예정되어  있다
22/08/02,산도즈의  공격적인  약가  인하로  인해  경쟁이 최대로 심했던 1분기를 지났으며 최소한 이제는 실적이 악화될 없어 보인다
22/08/02,목표가는  22년  예상  EPS에  타겟  PER  65배를 적용하여  산출하였다
22/08/02,시장  상황을  고려하여  적용  PER를  기존 80배에서  65배로  할인하였다
22/08/02,올해  실적은   아쉬우나  셀트리온의  장기  성장성을  의심하지  않으며  동사의  저성장기는  항상 매수 기회라는 판단이다
22-06-30, 7월 18일 기업분석    셀트리온   본  모습으로  돌아온  2분기  Analyst 김형수 knkhshanwhacom   RA 유영솔 youngsolyuhanwhacom   Buy 유지 목표주가상향    현재 주가715 상승여력 시가총액 발행주식수 52 최고가  최저가 90 일평균 거래대금 외국인 지분율  주주 구성 셀트리온홀딩스 외 76 인 국민연금공단 외 1 인 자사주 외 1 인   주가수익률 절대수익률  셀트리온의 2분기 실적은 높은 매출성장과 수익성 회복이 예상됩니다
22-06-30,1분기 수익성 악화를 극복하고 하반기에는 개선될 전망입니다
22-06-30, 233  주     206   228 63 20 2Q22 Preview 본 모습으로 돌아온 2분기 동사의  2분기  실적은  매출액    원YoY  223  영업이익  원YoY 118 OPM 346을 전망한다
22-06-30,1분기 영업이익률은 258로  4분기 이후 가장 낮았던 저점을 분기만에 극복할 것으로 예상된다
22-06-30,1분기 수익성 악화의 원인이었던 진단키트 매출이 313억  원으로  QoQ  743  줄어들며  급증했던  물류비가  줄어들  것으로  판단한다
22-06-30,2분기  바이오시밀러  매출은    원으로  1분기     대비  227  늘어나  수익성  확대에  기여할  전망이다
22-06-30,하반기  허가   출시가  기대되는  아바스틴  바이오시밀러  CTP16상품명  베그젤마가  1분기  보다  297  증가한  357억  원의  매출을  기록할  예정이1개월 227  3개월 177  6개월  12개월 287  91  다
22-06-30,상대수익률KOSPI 275  312  293  04  생각보다 좋을  단위 십억 원 원  배 2020 1849  2021 1912  2022E 2304  2023E 2313  719  892  518  757  971  579  761  983  605  3688  100  4119  518  4345  366  955  144  555  00  171  481  70  282  04  160  429  62  263  04  149  942  1169  725  5205  608  358  54  219  04  160  재무정보 매출액 영업이익 EBITDA 지배주주순이익 EPS 순차입금 PER PBR EVEBITDA 배당수익률 ROE   주가 추이  연간 매출액은 2조  원YoY 206 영업이익  원YoY 05 OPM 33을 전망한다
22-06-30,기존 추정치 대비 매출액은    원  영업이익은  726억   증가한  수치로  영업이익률도 315에서  15p  개선될  것으로  예상된다
22-06-30,2월에  공시된  코로나  19 신속진단키트  공급계약을   추정했던  진단키트  매출은   원에서    원으로  369  감소해  코로나  19  유행시기에  부합되게  추정치를  반영했다
22-06-30,지난  6월  24일  유럽의약품청EMA  산하  약물사용자문위원회CHMP로부터  CTP16에  대한  판매승인  권고  의견을  받아  하반기  허가   출시  전망되는  베그젤마는    원의  매출이  기대된다
22-06-30,내년에는  동사가 자체 개발한  렘시마SC와 휴미라  바이오시밀러  유플라이마가  미국에  출시될  전망으로  코로나19  진단키트의 매출공백을 채우고 수익성을 높일 것으로 예상한다
22-06-30,투자의견 Buy 유지 목표주가 23만 원으로 상향 동사에  대한  투자의견  BUY를  유지하며  목표주가는  23만  원으로  상향한다
22-06-30,상향된  목표주가는  도  매출액과  최근  3분기  평균  PSR   136배를 적용해 목표주가를 산출했다
,Bio 셀트리온   재성장을  기다리며      BIO 한병화  bhh1026eugenefncom   2022 매출은 증가하나 영업이익 성장은 정체 예상 셀트리온의 2022 매출액과 영업이익은 22 조원 6850 억원으로 전년대비 매출액은15  증가하나  영업이익은  9  감소할  것으로  추정된다
,마진율이  낮은  진단기기의  매출 증가가 크고 바이오 시밀러도 마진율이 낮은 램시마 매출비중이 높기 때문이다
,유럽에서 램시마SC의 판매성장은 지속되고 있으나 재고수준이 높아 올 해에도 추가 생산이 없는 것이 셀트리온 이익성장이 부진한 주원인이다
,산도즈가 바이오시밀러 사업 매각 관련해서 저가 공세를 있는 것도 이익률에 부정적인 영향을 미치고 있다
,2023 년부터는 재성장세 예상   동사의 이익성장은 부터 시작될 것으로 판단된다
,셀트리온은 시장을 공략하기 위해 휴미라 바이오시밀러와 램시마 SC 미국에 출시할 것으로 예상된다
,스테랄라 바이오시밀러의 생산도 본격화된다
,2023 동사의 매출액과 영업이익은 29 조원 영업이익은 8840 억원으로 올 해 대비 31 29 성장할 것으로 추정된다
,글로벌 바이오시밀러 업체의 위상 낮아지지 않아     셀트리온의 이익성장이 부진한 가장 큰 원인은 코로나 관련 대응에 과다한 노력을 했기 때문이라고 판단한다
,치료제 개발에 성공했지만 변이 대처가 늦어서 글로벌 시장 공략이 부진했고 본업에 역량 투입이 분산되었다
