date,company,text
2022-11-30,newsis,셀트리온 램시마SC 특허권 확보신약 지위 강화
2022-11-30,newsis,서울뉴시스 송연주 기자  셀트리온은 30일 일부 국가에서 자가면역질환 치료제 램시마SC성분명 인플릭시맙의 특허 등록을 완료하는 신약 지위를 강화하고 안정적인 매출 기반을 만들고 있다고 밝혔다
2022-12-08,비즈트리뷴,제약 동아제약 GC녹십자 삼진제약 셀트리온
2022-12-08,비즈트리뷴,동아제약 전북대학교와 LED 식물공장 활용한 식의약소재 개발 나선다동아제약대표이사 사장 백상환은 전북대학교와 LED 스마트팜 기반의 첨단 식의약소재 산업화기술 개발업무협약MOU을 체결했다고 8일 밝혔다이번 협약에 동아제약은 전북대학교로부터 염생식물을 활용한 항염 폐손상개선 물질 기술을 이전 받고 제품화를 위한 연구개발에 나선다전북대학교는 기술이전과 LED농생명융합기술연구센터에서 염생식물을 배양해 동아제약에 공급할 예정이다동아제약 관계자는 동아제약의 제품 연구개발 능력과 마케팅 경험이 전북대
2022-11-28,지디넷코리아,셀트리온 램시마SC 글로벌 임상 3상 2건서 유효성 확보
2022-11-28,지디넷코리아,셀트리온의 자가면역질환 치료제 램시마SC 2건의 글로벌 임상시험 제3상에서 유효성과 안전성을 입증했다 회사는 임상 결과를 바탕으로 연내 미국 식품의약국FDA에 허가신청
,메디파나 뉴스,존림고한승 연임 결정 셀트리온 기우성 4연임 무게 실릴까
,메디파나 뉴스,메디파나뉴스김선 기자 삼성바이오로직스삼성바이오에피스 CEO가 연임에 성공한 가운데 내년 3월 임기 만료를 앞둔 셀트리온 대표이사 부회장의 연임 여부에 업계 관심이 집중되고 10일 바이오 업계에 따르면 삼성바이로직스 존림 대표이사와 삼성바이오에
2022-12-05,머니투데이,셀트리온도 베팅한 K혁신신약 플랫폼항암시장 다크호스 부상  머니투데이
2022-12-05,머니투데이,스타트UP스토리 정두영 피노바이오 대표 캠토테신 계열 ADC 플랫폼 개발 바이오텍글로벌 제약사들과 협업내년 코스닥 상장도피노
2022-12-01,연합뉴스,셀트리온제약 항암 바이오시밀러 베그젤마 국내판매 시작  연합뉴스
2022-12-01,연합뉴스,서울연합뉴스 조현영 기자  셀트리온제약068760은 아바스틴성분명 베바시주맙 바이오시밀러바이오의약품 복제약인 베그젤마 국내
2022-12-01,newsis,내년  바이오 큰 장 선다셀트리온삼성 준비 총력
2022-12-01,newsis,서울뉴시스 송연주 기자  내년 자가면역질환 치료제 휴미라의 바이오시밀러바이오의약품 복제약가 줄줄이 나와 21조원 상당 미국의 휴미라 시장이 열릴 예정이다
2022-12-01,경향신문,대기업 집단 내부거래 작년 218조원최고 비중은 셀트리온
2022-12-01,경향신문,지난해 대기업 집단 계열회사 간 내부거래 금액이 200조원을 넘어섰다 삼성 SK 10대 기
2022-11-28,한경닷컴,치료 효과 입증한 램시마SC셀트리온 연내 FDA 허가 신청
2022-11-28,한경닷컴,치료 효과 입증한 램시마SC셀트리온 연내 FDA 허가 신청 크론병대장염 관련 3상 완료 피하주사 형태미국 공략 속도
2022-12-05,매일일보,셀트리온 아태 학회서 램시마 장기투여 안전성 유효성 재확인
2022-12-05,매일일보,매일일보 이용 기자 셀트리온은 아시아태평양 류마티스학회APLAR에서 램시마개발명 CTP13의 시판 장기 투여 효능 관찰 연구에서 안전성 확인 유효성 지표도 개선됐다는 결과를 포스터 발표를 통해 공개한다고 5일 밝혔다APLAR은 류마티즘 질환 전문가들이 모여 진단 치료 임상에 대한 최신 지견을 공유하는 국제학술대회로 올해는 이달 6일부터 9일까지 홍콩에서 진행된다셀트리온은 태국에서 강직성척추염 류마티스관절염 건선성관절염 환자 30명을 대상으로 46주간 램시마를 투약 관찰하는 시판 연구PMS
2022-12-06,금강일보,셀트리온 램시마 장기투여 안전성유효성 확인
2022-12-06,금강일보,셀트리온이 자가면역질환 바이오시밀러바이오의약품 복제약 램시마 안정성이 확인됐다셀트리온은 6일부터 9일까지 홍콩에서 열리는 아시아태평양 류머티스학회APLAR에서 자가면역질환 바이오시밀러바이오의약품 복제약 램시마를 장기 투여해 안전성과 유효성을 확인한 연구 결과를 발표한다고 지난 5일 밝혔다셀트리온은 태국에서 강직 척추염 류머티즘 관절염 건선성 관절염 환자 30명에게 46주간 램시마를 투약 관찰하는 시판 연구PMS를 진행했다그 결과 램시마 투여에 따른 안전성이 확인됐으며 유효성 지표도 개선됐다
,노컷뉴스,셀트리온 램시마SC 연말까지 FDA 허가 신청
,노컷뉴스,셀트리온은 자가면역질환 치료제 램시마SC에 연말까지 미국 식품의약국FDA에 허가 신청을 내기로 했다고 28일 밝혔다 셀트리온은 궤양성 대장염과 크론병 환자를 대상으로 임상 3상 시험을 진행한
2022-11-28,미래를 보는 신문 - 전자신문,셀트리온 램시마SC 임상3상 성공연내 FDA 허가 신청
2022-11-28,미래를 보는 신문 - 전자신문,셀트리온은 자가면역질환 치료제 램시마SC개발명CTP13 SC의 미국 진출을 위해 진행한 2건의 글로벌 임상 3상에서 유효성과 안전성을 입증했다고 28일 밝혔다 임상 결과를 바탕으로 연내 미국식품의약국FDA에
2022-11-30,이투데이,셀트리온 램시마SC 글로벌 특허 등록 순항연내 FDA 허가 신청 계획
2022-11-30,이투데이,셀트리온의 자가면역질환 치료제 램시마SC 사진제공셀트리온셀트리온은 자가면역질환 치료제 램시마SC에 일부 국가에서 특허등록 완료
2022-11-30,서울경제,셀트리온 램시마SC 한국호주대만 특허 등록 완료미국유럽 시장 독점권 확대 추진
2022-11-30,서울경제,셀트리온068270이 글로벌 시장에서 빠른 속도로 점유율을 늘러가고 있는 자가면역질환 치료제 램시마SC에 대한 글로벌 특허권
2022-11-28,MTN,셀트리온 램시마SC 글로벌 임상 3상 2건서 유효성 확보
2022-11-28,MTN,셀트리온은 자가면역질환 치료제 램시마SC개발명 CTP13 SC의 미국시장 진출을 위해 진행한 2건의 글로벌 임상 3상에서 유효성과 안전성을 입증했다고 28일 밝혔다
2022-11-28,팍스넷뉴스,제약 셀트리온 램시마SC  진출 초읽기   팍스넷뉴스
2022-11-28,팍스넷뉴스,셀트리온 램시마SC 미국시장 진출 초읽기 셀트리온은 28일 자가면역질환 치료제 램시마SC개발명 CTP13 SC의미국시장 진출을 위해 진행한 2건의 글로벌 임상 3상에서 유효성과 안전성을 입증했다고 밝혔다 임상 결과를 바탕으로 연내 미국식품의약국FDA에 허가신청을 진행할 계획이다 램시마SC는 TNF종양괴사인자 억제제 시장에
2022.11.30,데일리안,셀트리온 램시마SC 미국유럽 특허로 수익 기반 마련할
2022.11.30,데일리안,셀트리온은 30일 자가면역질환 치료제 램시마SCCTP13 SC가 글로벌 시장에서 빠른 속도로 점유율을 늘려가고 있는 가운데 제품에 대한 글로벌 특허권 확보 노력이 일부 국가에서 특허 등록 완료 구체적 성과를 나타내면서 신약 지위가 한층 강화되고 안정적인 매출 보호 기반도 마련되고 있다고 밝혔다셀트리온은 램시마SC가 세계 최초의 인플릭시맙Infliximab 피하주사SC 제형인 점을 감안해 지난 2018년부터 선제적으로 미국과 유럽 아시아 주요 국가에 램시마SC의 제형과 투여법에 특허를 출원해 왔다램시마SC 제형 특허는 한국 호주 대만 등의 국가에 등록돼 특허권을 획득했으며 이들 국가에선 판매 허가까지 획득해 안정된 시장 진입을 위한 여건이 이미 확보된 상태다셀트리온이 출원한 특허는 램시마SC뿐 인플릭시맙 피하주사 바이오시밀러의 시장 진입을 방어할 있도록 구성된 장벽 특허로 제품 보호를 위한 선제적 방어라는 의미가 셀트리온은 특허가 등록될 특허 만료 시점까지 램시마SC의 독점적 지위를 유지하면서 안정적 수익 창출을 위한 토대가 만들어질 것으로 보고 있다셀트리온은 구체적 성과를 내고 있는 글로벌 특허권 확보 작업이 현재 심사가 진행중인 미국 유럽 국가까지도 이어져 이들 국가에서도 순차적으로 특허가 등록될 것으로 예상하고 특히 미국은 FDA와의 허가 협의 단계에서 제형의 차별성을 인정받아 신약 허가 절차를 밟게 될 예정이어서 특허 등록을 통한 시장 제품 보호는 필수적이다국가별로 심사를 거쳐 특허가 등록되면 램시마SC의 제형은 2037년 6월 투여법은 2038년 8월까지 특허권 보호를 받게 된다한편 셀트리온은 최근 미국시장 진출을 위해 진행한 글로벌 임상 3상에서 램시마SC의 유효성과 안전성을 입증하고 연내 미국 FDA에 허가 신청을 진행할 계획이다셀트리온 관계자는 세계 최초 인플릭시맙 피하주사 제형으로 개발된 램시마SC는 특허 등록을 통해 독점적 지위를 확보하고 글로벌 경쟁력을 강화하고 있다며 램시마SC가 주요 글로벌 시장에 안착하기 위해 남은 특허 등록에도 최선을 다해 안정적 매출 보호 기반을 마련하겠다고 말했다
2022-11-28,쿠키뉴스,해외 시장 넓히는 셀트리온 램시마SC 진출 잰걸음
2022-11-28,쿠키뉴스,쿠키뉴스 자료사진 셀트리온이 자가면역질환 치료제를 앞세워 미국 시장 확장을 서두르고 있다셀트리온은 최근에는 미국에서 램시마SC
,메디파나 뉴스,셀트리온에 이어 성장동력으로 ADC 선택한 바이오 기업들
,메디파나 뉴스,메디파나뉴스  김선 기자 최근 셀트리온이 ADC항체약물접합체에 나선 가운데 주요 바이오 기업들도 진입하고 앞서 셀트리온은 지난 10월 17일 피노바이오와 ADC항체약물 접합체 플랫폼 기술실시 옵션 도입 계약을 체결하면서 ADC 플랫폼
2022-11-28,www.donga.com,셀트리온 2030 부산엑스포 유치 기원 플로깅 캠페인 동참 메인 후원사 참여
2022-11-28,www.donga.com,셀트리온이 2030 부산세계박람회엑스포 유치 지원 활동 일환으로 환경정화활동을 전개했다  셀트리온은 지난 26일 부산시 남구에서 열린 2030 부산엑스포 유치 기원 플로깅
2022.11.30,EBN,셀트리온 램시마SC 특허권 확보로 안정적 매출기반 마련
2022.11.30,EBN,셀트리온은 자가면역질환 치료제 램시마SC에 대한 글로벌 특허권 확보 노력으로 일부 국가에서 특허 등록을 완료하는 신약 지위가 한층 강화되며 안정적인 매출 보호 기반을 마련하고 있다고 30일 밝혔다셀트리온은 램시마SC가 세계 최초의 인플릭시맙Infliximab 피하주사SC 제형인 점을 감안해 지난 2018년부터 선제적으로 미국과 유럽 아시아
2022-12-01,더팩트,셀트리온제약 베그젤마 국내 판매 개시베바시주맙 시장 정조준
2022-12-01,더팩트,트룩시마 허쥬마 이어 세 번째 항체 항암 바이오시밀러 출시셀트리온제약의 아바스틴 바이오시밀러 베그젤마성분명 베바시주맙가 보험약가 고시를 시작으로 국내 판매 절차에
2022.11.28,데일리안,셀트리온 램시마SC 글로벌 3상 2건서 유효성 확보연내 FDA 신청
2022.11.28,데일리안,셀트리온은 자가면역질환 치료제 램시마SCCTP13 SC의미국시장 진출을 위해 진행한 2건의 글로벌 임상 3상에서 유효성과 안전성을 입증했다고 28일 밝혔다 셀트리온은 임상 결과를 바탕으로 연내 미국식품의약국FDA에 허가신청을 진행할 계획이다램시마SC는 TNF종양괴사인자 억제제 시장에서 폭넓게 쓰이는 인플릭시맙을 피하주사SC 제형으로 개발한 제품이다 램시마SC는 FDA로부터 신약 허가 프로세스로의 진행을 권고받은 바 있다셀트리온은 램시마SC를 미국에서 신약으로 출시하기 위해 궤양성 대장염 환자와 크론병 환자를 대상으로 각각의 임상을 진행해 왔다셀트리온은 궤양성 대장염 환자 438명 크론병 환자 343명을 램시마SC 투여군과 위약 대조군으로 나눠 글로벌 임상 3상을 54주까지 진행했다 회사에 따르면 임상 결과 램시마SC는 2건의 임상 모두에서 위약 대조군 대비 통계적으로 유의하게 높은 유효성 결과를 보였으며 안전성에서도 위약 대비군과의 유의미한 차이를 보이지 않아 안전성을 확인했다램시마SC는 이미 세계 약 130여 개국을 대상으로 제형 투여법에 대한 특허 출원을 완료해 약 20년간 독점적 지위를 확보한 제품이다 유럽에서는 지난 2019년 11월 유럽의약품청EMA로부터 판매승인을 획득하고 셀트리온 제품의 해외 판매 마케팅을 담당하는 셀트리온헬스케어를 통해 판매되고 있다지난 2016년 미국 시장에 진출한 램시마IV인플렉트라 제형은 올해 3분기 기준 317의 시장점유율을 기록하며 가파른 성장세를 보이고 있으며 향후 램시마SC가 미국 시장에 출시되면 염증성장질환IBD 치료에서 강세를 보이는 인플릭시맙의 강점에 제형 편의성까지 더해지면서 램시마 제품군이 IBD 시장을 선도할 것으로 회사는 예측했다의약품 시장조사기관 아이큐비아IQVIA에 따르면 램시마SC가 속한 TNF 억제제 전세계 시장 규모는 지난해 기준 약 588억 2200만 달러약 78조원이며 그중 미국 시장은 약 427억 8600만달러약 57조원이다 미국 램시마SC의 주타깃 시장인 IBD 시장 규모는 약 218억 7200만 달러약 29조원 규모이다셀트리온 관계자는 유럽에 먼저 진출해 빠르게 성장하고 있는 램시마SC가 신약으로 미국시장 진입을 위해 진행한 글로벌 임상 3상에서 유효성과 안전성을 입증하면서 허가신청 초읽기에 들어가게 됐다며 임상 결과를 바탕으로 FDA 허가 신청 준비를 차질 없이 진행하고 빠른 투약 효과와 제형의 편리성을 앞세워 시장에 조기 안착할 있도록 최선을 다하겠다고 말했다
,팜이데일리,셀트리온제약 베그젤마 국내 판매 개시1100억 시장 정조준
,팜이데일리,셀트리온제약068760은 1일 아바스틴 바이오시밀러 베그젤마성분명 베바시주맙가 보험약가 고시를 시작으로 국내 판매 절차에 돌입했다고 밝혔다베그젤마는 올해 9월 식품의약품안전처로부터 품목허가를 획득한 이후 보건복지부 약제 급여 상한금액 고시에 이날
2022-12-05,비즈니스포스트,셀트리온 기우성 4연임 가나 실적 성장 공로에 3사 합병 적임자 시선
2022-12-05,비즈니스포스트,비즈니스포스트 셀트리온의 창업공신 기우성 셀트리온 대표이사 부회장이 내년 3월 임기 만료를 앞둬 연임 여부가 주목된다기 부회장은 이미 셀트리온 대표를 3번이나 역임하면서
,,SC
,,SC CTP13 SC
2022-12-08,핀포인트뉴스,바이오K뉴딜 셀트리온 145 올라 상승률 상위권
2022-12-08,핀포인트뉴스,핀포인트뉴스 한강희 기자 8일 한국거래소에 따르면 지난 7일 KRX 바이오 K뉴딜지수 구성종목 시가총액은 121조3600억원을 기록해 6일 시가총액 121조7183억원과 비교해 3583억원 감소한 것으로 나타났다이들 구성 종목 셀트리온 종목은 거래일 대비 145 상승해 KRX바이오 K뉴딜 구성 종목 주가상승률 1위를 기록했다 셀트리온 뒤를 이어 셀트리온헬스케어 SK바이오팜 종목이 11 014씩 상승해 상승률 상위권에 이름을 올렸다한편 SK바이오사이언스 종목은 248를 기록해 KRX바
2022-11-28,이뉴스투데이,셀트리온 램시마SC 글로벌 임상 3상서 유효성 확보
2022-11-28,이뉴스투데이,이뉴스투데이 김영욱 기자 셀트리온은 28일 자가면역질환 치료제 램시마SC 미국시장 진출을 위해 진행한 2건의 글로벌 임상 3상에서 유효성과 안전성을 입증했다고 밝혔다 셀트리온은 임상 결과를 바탕으로 연내 미국식품의약국FDA에 허가신청을 진행할 계획이다램시마SC는 TNF종양괴사인자 억제제 시장에서 폭넓게 쓰이는 인플릭시맙을 피하주사SC 제형으로 개발한 제품이다 램시마SC는 미국내 허가 협의 단계에서 제형의 차별성을 인정받아 FDA로부터 신약 허가 프로세스로의 진행을 권고 받았다 이에 셀트리온은
,뉴스핌,셀트리온 램시마SC 임상 3상 유효성 확보 진출 초읽기
,뉴스핌,서울뉴스핌 방보경 기자  셀트리온의 자가면역질환 치료제 램시마SC가 미국시장 진출을 추진 중이다 셀트리온은 자가면역질환 치료제 램시마SC개발명 CTP13 SC의 2건의 글로벌 임상 3상에서 유효성과 안전성을 입증했다고 28일 밝혔다 셀트리온은
,,셀트리온 램시마SC 특허권 확보로 글로벌 매출 안정적 기반 마련
,,셀트리온은 30일 일부 국가에서 자가면역질환 치료제 램시마SC의 특허 등록을 완료했다고 밝혔다 셀트리온은 램시마SC가 세계 최초의 인플릭시맙 피하주사SC 제형인 점을 감안해 지난 2018년부터 미국유럽아시아 주요 국가에 램시마SC의 제형과 투여법 특허를 출원해 왔다 램시마SC 제형 특허는 한국 호주 대만에 등록돼 특허권을 획득했다 이들
2022-12-01,지디넷코리아,셀트리온제약 항체 항암 바이오시밀러 베그젤마 국내 출시
2022-12-01,지디넷코리아,셀트리온제약의 아바스틴 바이오시밀러 베그젤마베바시주맙가 보험약가 고시를 시작으로 국내 판매 절차를 시작한다베그젤마는 지난 8월 유럽의약품청EMA으로부터 품목허가
2022-11-28,,셀트리온 램시마SC 글로벌 임상 3상 2건 유효성안전성 입증
2022-11-28,,메디컬투데이김동주 기자 셀트리온은 자가면역질환 치료제 램시마SC개발명 CTP13 SC의 미국시장 진출을 위해 진행한 2건의 글로벌 임상 3상에서 유효성과 안전성을 입증했다고 28일 밝혔다 임상 결과를 바탕으로 연내 미국식품의약국FDA에 허가신
2022-11-30,인더뉴스(iN THE NEWS),셀트리온 램시마SC 글로벌 특허 등록 순항
2022-11-30,인더뉴스(iN THE NEWS),인더뉴스 장승윤 기자셀트리온대표 기우성은 자가면역질환 치료제 램시마SC개발명 CTP13 SC에 대한 글로벌 특허권 확보 노력이 일부 국가에서 특허 등록 완료 가시적 성과를 나타내고 있다고 30일 밝혔습니다 셀트리온은 램시마SC가 세계 최초의 인플릭시맙 피하주사SC 제형인 점을 감안해 지난 2018년부터 선제적으로 미국과 유럽 아시아
,,MEDIGATE NEWS 셀트리온 램시마SC 특허권 확보로 글로벌 매출 안정적 보호 기반 마련
,,셀트리온은 자가면역질환 치료제 램시마SC개발명 CTP13 SC에 대한 글로벌 특허권 확보 노력이 일부 국가에서 특허 등록 완료 가시적 성과를 나타내면서 신약 지위가 한층 강화되고 안정적인 매출 보호 기반도 마련되고 있다고 30일 밝혔다 셀트리온은 램시마SC가 세계 최초의 인플릭시맙Infliximab 피하주사SC 제형인 점을 감안해 2018년부터 선제적으로 미국과 유럽 아시아 주요 국가에 램시마SC의 제형과 투여법에 특허를 출원해 왔다 램시마SC 제형 특허는 한국 호주 대만 등의 국가에 등록돼 특허권을 획득했으며 이들 국가에선 판매 허가까지 획득해 안정된 시장 진입을 위한 여건이 이미 확보된 상태다 셀트리온이 출원한 특허는 램시마SC뿐 인플릭시맙 피하주사 바이오시밀러의 시장 진입을 방어할 있도록 구성된 장벽 특허로 제품 보호를 위한 선제적 방어라는 의미가 셀트리온은 특허가 등록되면 특허 만료 시점까지 램시마SC의 독점적 지위를 유지하면서 안정적 수익 창출을 위한 토대가 만들어질 것으로 보고 셀트리온은 가시적 성과를 내고 있는 글로벌 특허권 확보 작업이 현재 심사가 진행중인 미국 유럽 국가까지도 이어져 이들 국가에서도 순차적으로 특허가 등록될 것으로 예상하고 특히 미국은 식품의약국FDA과의 허가 협의 단계에서 제형의 차별성을 인정받아 신약 허가 절차를 밟게 될 예정이어서 특허 등록을 통한 시장 제품 보호는 필수다 국가별로 심사를 거쳐 특허가 등록되면 램시마SC의 제형은 2037년 6월 투여법은 2038년 8월까지 특허권 보호를 받게 된다 한편 셀트리온은 최근 미국시장 진출을 위해 진행한 글로벌 임상 3상에서 램시마SC의 유효성과 안전성을 입증하고 연내 미국 FDA에 허가 신청을 진행할 계획이다 셀트리온은 제형의 편리성을 앞세운 램시마SC가 인플릭시맙을 비롯해 아달리무맙Adalimumab 에타너셉트Etanercept 등의 성분이 이끌고 있는 TNF 억제제 시장 전체로 경쟁력을 확대할 것으로 예상하고 램시마SC는 TNF 억제제 유일한 인플릭시맙 SC 제형으로 기존 램시마IV의 빠른 투약 효과에 램시마SC의 제형 편리성이 더해지면 시너지를 통해 해당 시장을 선도할 것으로 보고 램시마SC는 세계 최초의 인플릭시맙 SC 제형으로 빠른 투약 효과와 제형의 편리성을 강점으로 올해 2분기 기준 독일 27 프랑스 16의 점유율을 달성하는 유럽 주요 5개 국가 인플릭시맙 시장에서 점유율 107를 기록했다 유럽 의료진들은 램시마SC 처방 사례에 대한 임상 데이터에 호평을 보내고 있어 향후 램시마SC의 글로벌 시장점유율 확대가 이어질 것으로 예상하고 셀트리온 관계자는 세계 최초 인플릭시맙 피하주사 제형으로 개발된 램시마SC는 특허 등록을 통해 독점적 지위를 확보하고 글로벌 경쟁력을 강화하고 있다며 램시마SC가 주요 글로벌 시장에 안착하기 위해 남은 특허 등록에도 최선을 다해 안정적 매출 보호 기반을 마련하겠다고 말했다
2022-11-28,에너지경제신문,셀트리온 램시마SC 글로벌 임상 성공연내  FDA 허가 신청
2022-11-28,에너지경제신문,에너지경제신문 김철훈 기자 셀트리온이 유럽에서 호평받고 있는 자가면역질환 치료제 램시마SC의 미국시장 진출을 위해 진행한 2건의 글로벌 임상 3상에 성공함으로써 미국시장 진
2022-12-09,베타뉴스:경제신문의 새로운 지평,코스닥 외국인  순매쉬도 상위 10종목8일셀트리온헬스케어엘앤에프에스엠  베타뉴스
2022-12-09,베타뉴스:경제신문의 새로운 지평,8일 코스닥 시장에서 외국인은 셀트리온헬스케어 엘앤에프 에스엠 포스코엠텍 현대바이오 데브시스터즈 리노공업을 집중 매수했다  반면 더블유씨피 안랩 HPSP 성일하
2022-11-30,"굿모닝경제 - 경제인의 나라, 경제인의 아침!",셀트리온 램시마SC 글로벌 특허권 확보 순항
2022-11-30,"굿모닝경제 - 경제인의 나라, 경제인의 아침!",셀트리온은 자가면역질환 치료제 램시마SCCTP13 SC의 글로벌 특허권 확보를 위한 가시적인 성과가 나타나고 있다고 30일 밝혔다램시마SC는 세계 첫번째 인플릭시맙 피하주사SC 제형으로 지난 2018년부터 선제적으로 미국과 유럽 아시아 주요 국가에 램시마SC의 제형과 투여법에 특허를 출원해 왔다램시마SC 제형 특허는 한국 호주 대만 등의 국가에 등록돼 특허권을 획득했으며 이들 국가에선 판매 허가까지 획득해 안정된 시장 진입을 위한 여건이 이미 확보된 상태다셀트리온이 출원한 특허는 램시마SC뿐
2022-12-01,인천일보,셀트리온제약 세 번째 항암제 베그젤마 출시
