date,text
,바이오젠으로부터 취득한 삼성바이오에피스 지분의 잔여대금으로 최초 계약 당시 환율과의 차이가 외화손실로 반영된 것이다
,환율  상승에   높아진  가이던스   4공장 4Q22에도 13공장이 full 캐파로 유지될 것이며 2022 연간 가이던스는 전년대비30이상 성장에 OPM은 3033를 유지하나 환율효과를 반영하여 매출액은 3540성장에 OPM 35로 전망된다
,10월부터 4공장 가동이 개시6만L규모 부분 가동되어 2H23에는 유의미한 매출이 가능할 것이라 기대한다
,3공장과 달리 4공장은 완공 전부터 5개의 빅파마와 7건의 선수주를 체결했으며 짧은 테스트 기간으로 큰 물량을 생산할 있기 빠른 램프업이 가능하다
,4Q22부터 선수주 받은 물량이 가동될 있으며 2Q23에  4공장의 Phase2 가동이 예정되어 있기 직전에 추가 수주가 나올 가능성이 높다
,투자의견  Buy  목표주가    유지     바이오시밀러 시장이  본격적으로 열린다는 점과 4공장의 선수주가 큰 물량으로 이루어져있다는  점이  삼성바이오에피스와  삼성바이오로직스의  동반성장을  의미하고  있다
,2022 연간 가이던스가 높게 유지되고 있으며 4Q22 실적에 대한 기대감도 높아지고 있으므로 투자의견 Buy 목표주가 을 유지한다
22-10-24,당사는 자료공표일 현재 해당 기업과 관련하여 특별한 이해관계가 없습니다
22-10-24,동 자료의 금융투자분석사와 배우자는 자료공표일 현재 대상법인의 주식관련 금융투자상품 권리를 보유하고 있지 않습니다
22-10-24,종목 투자등급 Guide Line 투자기간 12개월 절대수익률 기준 투자등급 4단계Strong Buy Buy Hold Sell로 구분한다   Strong Buy 30이상 Buy 10이상 Hold 1010 Sell 10이하로 구분   업종 투자등급 Guide Line 투자기간 12개월 시가총액 대비 업종 비중 기준의 투자등급 3단계Overweight Neutral Underweight로 구분    2월21일부터 당사 투자등급이 기존 3단계  2단계에서 4단계로 변경 본 자료는 투자자의 투자를 권유할 목적으로 작성된 것이 아니라 투자자의 투자판단에 참고가 정보제공을 목적으로 작성된 참고 자료입니다
22-10-24,본 자료는 금융투자분석사가 신뢰할만 하다고 판단되는 자료와 정보에 만들어진 것이지만 당사와 금융투자분석사가 정확성이나 완전성을 보장할 수는 없습니다
22-10-24,따라서 본 자료를 참고한 투자자의 투자의사결정은 전적으로 투자자 자신의 판단과 책임하에 이루어져야 하며 당사는 본 자료의 내용에 행해진 일체의 투자행위 책임도 지지 않습니다
22-10-24,또한 본 자료는 당사 투자자에게만 제공되는 자료로 당사의 동의 없이 본 자료를 무단으로 복제 전송 인용 배포하는 행위는 법으로 금지되어 있습니다
,제약바이오  2022 10 27 Company Update Analyst  선 경  02  seonkyoungleeibkscom      매수 유지  목표주가 현재가 1026  KOSPI 1026  시가총액 발행주식수 액면가 52주  최고가  최저가 60일 일평균거래대금 외국인 지분율 배당수익률 2022F  주주구성 삼성물산 외 4 국민연금공단  주가상승률 상대기준 절대기준 1M 17 18          pt   십억원   주            49십억원   106   00         7437   560    12M   40   3      6M 32 11 현재 매수 직전  변동  투자의견 매수 목표주가     EPS22 EPS23  삼성바이오로직스 주가추이   8216   8681   9289                   삼성바이오로직스  3분기 잠정 실적 22년 누적 매출액 2조원 달성  3분기 실적은 환율효과로 역대 최대 분기 실적 기록 삼성바이오로직스의    3분기  연결기준  잠정  매출액은  YoY  94 QoQ  34  영업이익은  YoY  94  QoQ  91을  기록하며  컨센서스 매출액    영업이익  을  대폭  상회하였다
,인플레이션   금리  인상에도 역대 최대 실적을 기록할 있었던 주요 요인은 1 환율 상승 효과 2 고마진 제품 믹스 3 DPDrug Product 매출 증가 4 연결로 인식되는 삼성바이오에피스의  일회성  마일스톤  유입약    휴미라  고농도  시밀러  제품  FDA  승인이다
,22년 4분기 주요 변수는 환율효과 4분기는 4공장의 6만 리터 설비가 추가 가동될 예정 환율이 큰 폭으로 하락하지  4분기도  견조한  매출  성장을  기대할   있다
,4분기  삼성바이오에피스로  유입되는  마일스톤은  부재  연결로  인식되는  에피스의  매출액과  영업이익은  3분기  대비  감소할  것으로  판단된다
,이에   4분기  연결기준  매출액과  영업이익을 상향조정 22년 연결기준 매출액을 기존 에서 으로 영업이익을 에서 으로 전망한다
,투자의견 매수 유지 목표주가  유지  삼성바이오로직스에  대한  투자의견은  매수  유지  목표주가는  을  유지한다
,기 파트너사에 의한 추가 공급계약이 지속적 이루어지는 점은 향후 매출을 견인할   있는  긍정적인  요인이라  판단되며  최근  시장에서  주목하고  있는  알츠하이머 항체 치료제가 성공 치료제 수요증가에 따른 신규 계약 기대감도 존재한다
,매출  대부분이약  90  이상  달러로  인식되는   환율  변동  상황을  주시할 필요가 있다
,제약바이오  2022 10 27 Company Update Analyst  선 경  02  seonkyoungleeibkscom      매수 유지  목표주가 현재가 1026  KOSPI 1026  시가총액 발행주식수 액면가 52주  최고가  최저가 60일 일평균거래대금 외국인 지분율 배당수익률 2022F  주주구성 삼성물산 외 4 국민연금공단  주가상승률 상대기준 절대기준 1M 17 18          pt   십억원   주            49십억원   106   00         7437   560    12M   40   3      6M 32 11 현재 매수 직전  변동  투자의견 매수 목표주가     EPS22 EPS23  삼성바이오로직스 주가추이   8216   8681   9289                   삼성바이오로직스  3분기 잠정 실적 22년 누적 매출액 2조원 달성  3분기 실적은 환율효과로 역대 최대 분기 실적 기록 삼성바이오로직스의    3분기  연결기준  잠정  매출액은  YoY  94 QoQ  34  영업이익은  YoY  94  QoQ  91을  기록하며  컨센서스 매출액    영업이익  을  대폭  상회하였다
,인플레이션   금리  인상에도 역대 최대 실적을 기록할 있었던 주요 요인은 1 환율 상승 효과 2 고마진 제품 믹스 3 DPDrug Product 매출 증가 4 연결로 인식되는 삼성바이오에피스의  일회성  마일스톤  유입약    휴미라  고농도  시밀러  제품  FDA  승인이다
,22년 4분기 주요 변수는 환율효과 4분기는 4공장의 6만 리터 설비가 추가 가동될 예정 환율이 큰 폭으로 하락하지  4분기도  견조한  매출  성장을  기대할   있다
,4분기  삼성바이오에피스로  유입되는  마일스톤은  부재  연결로  인식되는  에피스의  매출액과  영업이익은  3분기  대비  감소할  것으로  판단된다
,이에   4분기  연결기준  매출액과  영업이익을 상향조정 22년 연결기준 매출액을 기존 에서 으로 영업이익을 에서 으로 전망한다
,투자의견 매수 유지 목표주가  유지  삼성바이오로직스에  대한  투자의견은  매수  유지  목표주가는  을  유지한다
,기 파트너사에 의한 추가 공급계약이 지속적 이루어지는 점은 향후 매출을 견인할   있는  긍정적인  요인이라  판단되며  최근  시장에서  주목하고  있는  알츠하이머 항체 치료제가 성공 치료제 수요증가에 따른 신규 계약 기대감도 존재한다
,매출  대부분이약  90  이상  달러로  인식되는   환율  변동  상황을  주시할 필요가 있다
,제약바이오  2022 10 27 Company Update Analyst  선 경  02  seonkyoungleeibkscom      매수 유지  목표주가 현재가 1026  KOSPI 1026  시가총액 발행주식수 액면가 52주  최고가  최저가 60일 일평균거래대금 외국인 지분율 배당수익률 2022F  주주구성 삼성물산 외 4 국민연금공단  주가상승률 상대기준 절대기준 1M 17 18          pt   십억원   주            49십억원   106   00         7437   560    12M   40   3      6M 32 11 현재 매수 직전  변동  투자의견 매수 목표주가     EPS22 EPS23  삼성바이오로직스 주가추이   8216   8681   9289                   삼성바이오로직스  3분기 잠정 실적 22년 누적 매출액 2조원 달성  3분기 실적은 환율효과로 역대 최대 분기 실적 기록 삼성바이오로직스의    3분기  연결기준  잠정  매출액은  YoY  94 QoQ  34  영업이익은  YoY  94  QoQ  91을  기록하며  컨센서스 매출액    영업이익  을  대폭  상회하였다
,인플레이션   금리  인상에도 역대 최대 실적을 기록할 있었던 주요 요인은 1 환율 상승 효과 2 고마진 제품 믹스 3 DPDrug Product 매출 증가 4 연결로 인식되는 삼성바이오에피스의  일회성  마일스톤  유입약    휴미라  고농도  시밀러  제품  FDA  승인이다
,22년 4분기 주요 변수는 환율효과 4분기는 4공장의 6만 리터 설비가 추가 가동될 예정 환율이 큰 폭으로 하락하지  4분기도  견조한  매출  성장을  기대할   있다
,4분기  삼성바이오에피스로  유입되는  마일스톤은  부재  연결로  인식되는  에피스의  매출액과  영업이익은  3분기  대비  감소할  것으로  판단된다
,이에   4분기  연결기준  매출액과  영업이익을 상향조정 22년 연결기준 매출액을 기존 에서 으로 영업이익을 에서 으로 전망한다
,투자의견 매수 유지 목표주가  유지  삼성바이오로직스에  대한  투자의견은  매수  유지  목표주가는  을  유지한다
,기 파트너사에 의한 추가 공급계약이 지속적 이루어지는 점은 향후 매출을 견인할   있는  긍정적인  요인이라  판단되며  최근  시장에서  주목하고  있는  알츠하이머 항체 치료제가 성공 치료제 수요증가에 따른 신규 계약 기대감도 존재한다
,매출  대부분이약  90  이상  달러로  인식되는   환율  변동  상황을  주시할 필요가 있다
,2022 10 27    제약바이오 Analyst  박송이 02  songyiparkmeritzcokr            Buy 적정주가  12 개월 현재주가  1026 상승여력 KOSPI 시가총액 발행주식수 유동주식비율 외국인비중 52주  최고최저가 평균거래대금 주요주주 삼성물산  외  4  국민연금공단  주가상승률 절대주가 상대주가 주가그래프     339 pt  주 2473 1062    7437 560  12개월 31 398 1개월 182 167 6개월 114 322  삼성바이오로직스   3Q22 Review Permission to grow    투자의견  Buy  적정주가    유지   3Q22  별도  기준  매출액  YoY 497 QoQ 339  영업이익  YoY 862 QoQ 812으로  컨센서스  상회       1 2 3  공장  Full  가동  반영 10월부터  4공장  부분가동  시작     환율효과  고마진  제품  Mix  판매를  통해  어닝  서프라이즈  기록    3Q22 Review 삼성바이오로직스는  3Q22  별도  기준  매출액  YoY 497 QoQ 339 영업이익  YoY 862 QoQ 812으로  영업이익  기준  컨센서스를  312 상회했다
,1 13공장  Full  가동 4공장  부분  가동  시작 2  환율효과 3  고마진  제품 Mix의  판매로  호실적을  기록하였다
,연결  기준  매출액  YoY  937  영업이익  YoY 940을  달성했다
,지속적으로  늘어나는  항체의약품  수주   글로벌  판매  1위  의약품  휴미라의  미국  특허  만료로  다수의  바이오  시밀러 출시  바이오젠  사의  베타  아밀로이드  표적  신약  Lecanemab의  유효성  확보로  관련  연구들이  활성화될  전망이다
,특히  삼성바이오로직스는  바이오젠과  합작으로 삼성바이오에피스를  설립했었던   이후의  파트너쉽도  기대된다
,최근  글로벌 제약사  GSK와  약  매출액  대비  268  규모의  판매공급  계약을  체결했다
,늘어나는  항체의약품  시장에  발  맞추어  위탁생산  수주  물량의  증가가  예상된다
,고농도  휴미라  바이오시밀러하드리마  미국  FDA  허가   815  미국  FDA로부터  고농도  휴미라  바이오시밀러의  허가를  받았다
,휴미라는   미국에서만  약  22조원의  매출을  기록했다
,시장의  약  90는  고농도 휴미라가  점유하고  있다
,투자의견  Buy  적정주가    유지   삼성바이오로직스에  대한  투자의견  Buy와  적정주가  을  유지한다
2022년 10월 27일, 10월 27일 기업분석    삼성바이오로직스   힘든  시기에  놀라움을  선사한  3분기  호실적  Analyst 김형수 knkhshanwhacom   RA 유영솔 youngsolyuhanwhacom   Buy 유지 목표주가유지   현재 주가1026 상승여력 시가총액 발행주식수 52 최고가  최저가 90 일평균 거래대금 외국인 지분율  주주 구성 삼성물산 외 5 인 국민연금공단 외 1 인 삼성바이오로직스우리사주 외 1인   주가수익률 절대수익률 1개월 182   339  주     106   744 56 09 3개월 82  6개월  12개월 114  31  상대수익률KOSPI 169  150  271  294  단위 십억 원 원  배 2020 1165  2021 1568  2022E 2840  921  1263  2023E 3330  1099  1535  596  623  8372  1270  1070  73  8751  1197  1024  68  537  699  394  5878  771  1518  118  293  436  241  3599  434  2268  117  1262  na na 재무정보 매출액 영업이익 EBITDA 지배주주순이익 EPS 순차입금 PER PBR EVEBITDA 배당수익률 ROE   주가 추이      삼성바이오로직스의 3 분기 실적은 영업이익 컨센서스를 34 상회했습니다
2022년 10월 27일,기존 공장들의 풀가동이 유지되는 가운데 고마진 제품믹스와 강달러가  호실적의   원인으로  판단됩니다
2022년 10월 27일,불안한  대외환경에도  호실적이 기대되는 동사에 대한 섹터내 최선호주 의견을 유지합니다
2022년 10월 27일,3분기 Review 영업이익 컨센서스 34 상회 삼성바이오로직스의  연결  기준  3분기  실적은  매출액    원YoY 94 영업이익  원YoY 94을 기록해 시장기대치를 62 336 상회했다
2022년 10월 27일,3분기 강달러  기조가  삼성바이오로직스와  삼성에피스  양사  실적에  긍정적으로  작용했다
2022년 10월 27일,삼성바이오로직스  별도  기준으로도  매출액    원YoY 50  영업이익    원YoY  86의  호실적을  기록했다
2022년 10월 27일,13공장이  풀가동이  유지되는  가운데  제품  믹스  효과로  매출원가율이 452Q22 49까지 낮아진 것이 원인이다
2022년 10월 27일,삼성바이오에피스는 매출액  원QoQ 16 영업이익 779억 원QoQ  33을  기록했다
2022년 10월 27일,8월  15일  FDA로부터  고농도  휴미라  바이오시밀러  하드리마적응증  자가면역질환를  승인받아  약  300억 원의 마일스톤이 실적으로 인식되어 매출과 수익성을 높였다
2022년 10월 27일, 전년 대비 81 성장 전망 동사의    연결기준  예상  실적을  매출액  2조    원YoY  예상돼  4분기  삼성바이오로직스  별도  매출은  전년  동기  대비 50 성장한  원이 예상된다
2022년 10월 27일,10월부터 부분가동에 들어간 4공장은 도부터 본격적으로 실적에 반영될 전망이다
2022년 10월 27일,투자의견 BUY 목표주가 120만 유지 동사에  대한  투자의견  BUY  목표주가  120만  원을  유지한다
2022년 10월 27일,인플레이션   경기  불확실성  속에서도  고성장세를  유지하는  저력을  보여주어 강한 펀더멘탈을 가진 회사로 판단한다
2022년 10월 27일,제약바이오 섹터내 최선호주 의견을 유지한다
2022년 10월 27일,866  515  423  na 82  na 87  na 69  81과  영업이익    원YoY  71으로  상향  조정한다
,  10월  19일            기업분석제약바이오 Analyst 강하나 02 3779 8808 kangx687ebestseccokr Buy maintain 목표주가 현재주가  컨센서스  대비   상회     부합  하회   Stock Data KOSPI1018 시가총액 발행주식수 52주  최고가최저가 90일  일평균거래대금 외국인  지분율 배당수익률2212E BPS2212E  pt  억원  천주    원  억원  원KOSPI 대비 상대수익률 1개월 6개월 12개월 삼성물산  외  5인국민연금공단  외  1인삼성바이오로직스우리사주  외  1인주주구성   744 5609 Stock Price 삼성바이오로직스          3Q22 Preview  뒷구르기   봐도  1등  3Q22 Preview  환율효과와  Full  가동 3Q22  실적은  연결  기준  848  yoy  279  qoq  영업이익  469 yoy 449 qoq으로 컨센서스를 상회할 것이라 예상한다
,삼성바이오로직스의  CDMO 사업부 별도만으로도 컨센서스를 상회하는 호실적을 기록할 것으로 보이는 1달러 강세로 매출액에 환율 효과가 반영되었으며 원료는 파트너사 공급으로 비용 상승 상쇄 21H22 2공장 유지보수 비용이 인식되었던 반면 2H22는 FULL 가동상태가 유지되고 있고 3제품믹스 개선 휴미라 바이오시밀러 FDA허가에 따른 마일스톤이 유입되었기 때문이다
,기대되는  4Q22와  새출발을  알리는     3공장의  빠른  가동률  상승으로  4공장  설립  계획이  빠르게  진행되었으며  10월부터  4공장 가동이  개시6만L규모  부분  가동되어  2H23에는  유의미한  매출이  가능할  것이라  기대한다
,당초 계획했던 256만L가 24만L규모로 건설했으나 세포주 개발부터 완제 생산까지 가능한 원스탑 공장이기 빅파마들의 니즈를 충족시키기에 충분하다
,4공장은 완공 전부터 7건의 선수주를 체결한 바 있으며 지속적인 수주 증가가 5공장의 구체화나 미국   생산부지  설립을  추진하기  위한  원동력이  되어줄   있다
,블록버스터급 의약품인 휴미라의 미국 특허만료를 앞두고 동사는  유럽에 선두주자로 출시했었던 트랙레코드와 2동사의 생산 공급 능력 3교체처방 4고농도와 저농도 제형을 허가 받음으로써 경쟁력을 확보했다
,투자의견  Buy  목표주가    유지     1바이오시밀러 시장이  본격적으로 열린다는 점과 2성장이 더뎌지고 있던 항체의약품 시장에서 단일 항체 기반의 알츠하이머 치료제들의 긍정적인 임상3상 데이터와 승인여부가  결정됨에 항체의약품 매출이 대부분을 차지하고 있는 동사에게 긍정적인 방향성이 제시되고 있다
,특히 알츠하이머 치료제를 개발중인 기업들은 삼성바이오로직스의 기존 파트너인 상황이기 추가 수주 가능성이 높아지는 상황이므로 투자의견 Buy 목표주가 을 유지한다
22-10-15,당사는 자료공표일 현재 해당 기업과 관련하여 특별한 이해관계가 없습니다
22-10-15,동 자료의 금융투자분석사와 배우자는 자료공표일 현재 대상법인의 주식관련 금융투자상품 권리를 보유하고 있지 않습니다
22-10-15,종목 투자등급 Guide Line 투자기간 12개월 절대수익률 기준 투자등급 4단계Strong Buy Buy Hold Sell로 구분한다   Strong Buy 30이상 Buy 10이상 Hold 1010 Sell 10이하로 구분   업종 투자등급 Guide Line 투자기간 12개월 시가총액 대비 업종 비중 기준의 투자등급 3단계Overweight Neutral Underweight로 구분    2월21일부터 당사 투자등급이 기존 3단계  2단계에서 4단계로 변경 본 자료는 투자자의 투자를 권유할 목적으로 작성된 것이 아니라 투자자의 투자판단에 참고가 정보제공을 목적으로 작성된 참고 자료입니다
22-10-15,본 자료는 금융투자분석사가 신뢰할만 하다고 판단되는 자료와 정보에 만들어진 것이지만 당사와 금융투자분석사가 정확성이나 완전성을 보장할 수는 없습니다
22-10-15,따라서 본 자료를 참고한 투자자의 투자의사결정은 전적으로 투자자 자신의 판단과 책임하에 이루어져야 하며 당사는 본 자료의 내용에 행해진 일체의 투자행위 책임도 지지 않습니다
22-10-15,또한 본 자료는 당사 투자자에게만 제공되는 자료로 당사의 동의 없이 본 자료를 무단으로 복제 전송 인용 배포하는 행위는 법으로 금지되어 있습니다
2022년 10월 12일, 10월 12일 기업분석    삼성바이오로직스   4공장  시대  본격  개막  Analyst 김형수 knkhshanwhacom   RA 유영솔 youngsolyuhanwhacom   Buy 유지 목표주가유지   11 준공식과 삼성바이오로직스 4 공장이 가동되었습니다
2022년 10월 12일,삼성바이오에피스 매출 온기반영과 13공장 풀가동으로 3분기 호실적이 예상됩니다
2022년 10월 12일,현재 주가1011 상승여력 시가총액 발행주식수 52 최고가  최저가 90 일평균 거래대금 외국인 지분율  주주 구성 삼성물산 외 5 인 국민연금공단 외 1 인 삼성바이오로직스우리사주 외 1인   주가수익률 절대수익률 1개월 10   496  주     105   744 56 09 3개월 33  6개월  12개월 22  01  상대수익률KOSPI 71  31  187  236  단위 십억 원 원  배 2020 1165  2021 1568  293  436  241  3599  434  2268  117  1262  na na 537  699  394  5878  771  1518  118  866  na 82  2022E 2651  780  1122  2023E 3110  967  1407  600  666  8425  962  9358  928  952  65  517  na 87  857  60  412  na 73  재무정보 매출액 영업이익 EBITDA 지배주주순이익 EPS 순차입금 PER PBR EVEBITDA 배당수익률 ROE   주가 추이     3분기 온기로 반영된 바이오에피스 실적과 풀 가동 삼성바이오로직스의  연결기준  3분기  실적은  매출액    원YoY 769과  영업이익    원YoY  518을  전망한다
2022년 10월 12일,2분기  일부4월  21일  6월말  매출    원만  반영된  삼성바이오에피스의 온기  매출  이  반영되어  분기  기준  최대  매출  달성이  예상된다
2022년 10월 12일,2분기 2공장의 유지보수가 마무리됨에 3분기는 13공장 풀가동되어  별도기준 매출액은  으로 전년동기대비 252  성장해 CDMO부분에서도 고성장 시현이 기대되는 시점이다
2022년 10월 12일,1 4공장 준공식으로 세계 No1의 생산 CAPA  8월부터 3년 2조 원을 투자해 완공한 4공장이 11일 준공식을  실시했다
2022년 10월 12일,기존계획  256만  리터에서  24만리터로  생산CAPA를 일부  줄였지만  2천리터  바이오리엑터  8기가  줄어든  것으로  대규모  상업생산 중심으로 구성되어 부가가치는 클 것으로 전망된다
2022년 10월 12일,2 늘어나는 수주공시   이후  동사가  공시한  수주계약을   총  26건의  계약이  금액과  기간이  수정되었다
2022년 10월 12일,초기  수주금액은  37조  원에서  57조  원으로 54에  해당하는  2조  원이  증가해  동사의  CMO  품질과  고객사  제품의 상업적 성공을 유추할 있다
2022년 10월 12일,3 신약 개발 플랫폼 확보로 기술 수익 창출 가능 지난 6일 동사가 직접 개발한 이중항체 플랫폼 SDUAL을 발표했다
2022년 10월 12일,이중항체  의약품  개발의  한계점수율  독성  등을  독자기술로  해결해 공동개발로 선정될 기술료 수익이 지속적으로 창출될 있다
2022년 10월 12일,투자의견 BUY 목표주가 120만 유지 4공장과 본업CDMO와 바이오시밀러에서의 고성장과 신약개발  플랫폼을  품은  동사에  대한  투자의견  BUY와  목표주가  120만  원을 유지한다
2022년 10월 12일,제약바이오 섹터내 최선호주 의견도 유지한다
2022년 10월 12일,동사의  4공장은  약  2조  원의  투자금으로  24만  리터  규모의  바이오의약품을 생산할수 있다
2022년 10월 12일,4공장이 전체 가동되면 동사의 생산 CAPA는 60만 4천리터로 세계에서 가장 큰 큐모의 생산설비를 구축하게 된다
2022년 10월 12일,투자금 확대 생산설비 축소   동사는  같은날  신규시설투자등의  정정공시를  통해서  투자금액과  생산규모의  변경을 알렸다
2022년 10월 12일,투자금액은  1조    원에서  149  증가한  2조  원으로  변경하였고  생산 규모는 기존 25만 6천 리터에서 24만 리터로 63 축소된 것으로 공시했다
2022년 10월 12일,원부자재 가격 상승으로   투자금의  확대는  코로나19와  인플레이션  등으로  생산시설  구축을  위한  원부자재   생인한 투자금 확대 산설비  가격상승에  따른  것으로  판단된다
2022년 10월 12일,최초  계획에서  2천  리터  바이오리액터 8기로 구성된 리터의 생산설비를 제외한 것으로 보인다
2022년 10월 12일,소규모 생산은 2공장   소규모  생산설비의  제외는  동사가  추후  대량생산이  가능한  제품  위주로  수주를  받겠다나머지 생산설비는 대량생산 는  전략으로  생각된다
2022년 10월 12일,금번  4공장의  생산설비  조정으로  추후  대량생산이  가능한  상업용  제품 중심의 수주가 기대된다
2022년 10월 12일,표  삼성바이오로직스 공장별 생산능력 현황변경 후 구분 1공장 생산능력 L 5000L X 6 설비구성 2공장 L L X 10기 1000L X 4기 3공장 L 0L X 12기 4공장 L 2000L X 8기 L X 10기  X 12기 건설기간             cGMP 준비  25개월  29개월  35개월  예상 FDA 승인  EMA 승인         자료 삼성바이오로직스 한화투자증권 리서치센터 표  삼성바이오로직스 공장별 생산능력 현황변경 전 구분 1공장 생산능력 L 5000L X 6 설비구성 2공장 L L X 10기 1000L X 4기 3공장 L 0L X 12기 4공장 L 2000L X 8기 L X 10기  X 12기 건설기간             cGMP 준비  25개월  29개월  35개월  예상 FDA 승인  EMA 승인         자료 삼성바이오로직스 한화투자증권 리서치센터   4 삼성바이오로직스  한화리서치      2 늘어나는 수주금액 수주 공시를 통한   동사는  단일판매공급계약  투자판단관련주요경영사항  등의  공시로  수주현황을  알려왔수탁생산자의 지위 확인 다
2022년 10월 12일,계약상대방  계약금액  계약기간  등이  명시된  공시  내용으로  동사의  실적흐름과  수탁생산자로서의 지위를 확인할 있다
2022년 10월 12일,최초 37조원 수주에서 최종    이후  공시를  정리해보면  수주관련  총  63건의  공시를  하였으며  최종  수주금액57조원으로 증액됨 은 5조 이다
2022년 10월 12일,이후  27번의  정정   추가  공시를  통해  2조  의  금액이  증가되었고  6번의  공시로  이  줄어들어  최종 1조 이 증가했다
2022년 10월 12일,이는  최초  수주금액에 37조원에서 54에 해당하는 2조 원이 증가한 수치다
2022년 10월 12일,동사의  주된사업인  CDMO에서 경쟁력을  판단할   있는   생각된다
2022년 10월 12일,고객사와의 신뢰 구축이   동사는 1공장이 완공된  7월 이후 10년 생산공장 증설과 공장의 경쟁력 미국  FDA와  유럽  EMA  규제당국의  승인을  받아왔다
2022년 10월 12일,고객사가  원하는  품질의  의약품을  생산  납품하면서  쌓은  신뢰가  수주금액의  증가를  이끈  것으로  추후  신규수주   수주금액 증가는 지속될 것으로 예상된다
2022년 10월 12일,이중항체는    목표물에  결합하는  항체들을  하나의  항체로  결합시킨  것으로 기존 단일항체의약품보다 효능이 높은 특징을 가진다
2022년 10월 12일,이중항체  의약품의  개발에서  가장  큰  한계점은  새로운  항체를  결합함에  있어  1  낮은 생산수율과 항체 이외의 물질로 인한 2 독성 발현이 있다
2022년 10월 12일,동사의  SDUAL은   몸속  항체IgG와  유사한  형태로  체내에  투여시  면역  반응을 일으킬 위험이 낮으며 항체와 구적 안정성을 가지도록 개발되었다
2022년 10월 12일,비대칭 구조로 정상적인 이중항체 결합을 구분할 있도록 분자량 차이가 나게 구현했다
2022년 10월 12일,지금까지   세계에서  승인받은  이중항체  의약품은  6개로  암젠의  블린사이토성분명 Blinatumomab  로슈의  헴리브라성분명  Emicizumab  얀센의  리브레반트성분명 Amivantamabvmjw  제넨텍의  바비스모성분명  Faricimabsvoa   4개는  FDA  승인을  받았고  로슈의  룬수미오성분명  Mosunetuzumab와  얀센의  테크베일리성분명 Teclistamab는 EMA 승인을 받은 제품이 출시되었다
2022년 10월 12일,국내 제약사한미약품 종근당 등와 신약개발 바이오텍에이비엘바이오 유틸렉스 파멥신 등들도  이중항체의약품을  개발  중으로  ADC항체약물  접합체와 더불어서 항체의약품개발의 주요트렌드가 되고 있다
2022년 10월 12일,동사가  개발한  SDUAL을  주목하는   플랫폼  기술로  다양한  항체의  결합에   수많은  의약품으로  개발될   있다
2022년 10월 12일,이중항체를  구현할   없는  기업에서  동사와  공동개발   기술도입을  진행할   기술료  수익   로열티  매출도  가능해  CDMO와 바이오시밀러사업과는 신약개발 기업으로서의 가치도 반영가능하다
